customer_id,customer_name,customer_type,occupation,annual_income,account_type,risk_score
CUST010,Jennifer Lee,Retail,Student,5999.991666,Savings,7
CUST011,William Brown,Retail,Retired,38000.00391,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9893,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00281,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00075,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99958,Current,5
CUST016,Karen Martinez,Retail,Student,7500.002221,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0082,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00663,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9953,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.998,Business,10
CUST001,John Mitchell,Retail,Student,8000.01918,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9921,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00276,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99159,Savings,8
CUST005,David Kumar,Retail,Student,4999.986016,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.01081,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0027,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.01324,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0134,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.012662,Savings,7
CUST011,William Brown,Retail,Retired,37999.99607,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9918,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00454,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00779,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.9897,Current,5
CUST016,Karen Martinez,Retail,Student,7500.01302,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0174,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00767,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9953,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00095,Business,10
CUST001,John Mitchell,Retail,Student,8000.003,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0005,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00103,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99108,Savings,8
CUST005,David Kumar,Retail,Student,5000.022177,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00859,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9881,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00447,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0199,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.991417,Savings,7
CUST011,William Brown,Retail,Retired,37999.99591,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0029,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99465,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99817,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00683,Current,5
CUST016,Karen Martinez,Retail,Student,7500.000268,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0061,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00387,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0171,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.98408,Business,10
CUST001,John Mitchell,Retail,Student,8000.007007,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9915,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00672,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.01937,Savings,8
CUST005,David Kumar,Retail,Student,5000.003377,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.97409,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9919,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00738,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0093,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.994749,Savings,7
CUST011,William Brown,Retail,Retired,37999.99973,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9885,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.98555,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.97622,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99426,Current,5
CUST016,Karen Martinez,Retail,Student,7500.014114,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0079,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99995,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9944,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.01061,Business,10
CUST001,John Mitchell,Retail,Student,8000.003943,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9986,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99582,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00139,Savings,8
CUST005,David Kumar,Retail,Student,4999.995178,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00052,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0079,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00019,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0029,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.981153,Savings,7
CUST011,William Brown,Retail,Retired,37999.99973,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9996,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99564,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99903,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99819,Current,5
CUST016,Karen Martinez,Retail,Student,7500.021169,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0074,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99053,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9803,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.9925,Business,10
CUST001,John Mitchell,Retail,Student,8000.024113,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9912,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99539,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00395,Savings,8
CUST005,David Kumar,Retail,Student,4999.990865,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99244,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0047,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99027,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9815,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.013048,Savings,7
CUST011,William Brown,Retail,Retired,38000.02,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0234,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00534,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.9996,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.01999,Current,5
CUST016,Karen Martinez,Retail,Student,7499.992138,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0062,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.97987,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.007,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.01826,Business,10
CUST001,John Mitchell,Retail,Student,7999.996255,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9819,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00596,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.02313,Savings,8
CUST005,David Kumar,Retail,Student,4999.974587,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99511,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9875,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00249,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9852,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.989643,Savings,7
CUST011,William Brown,Retail,Retired,38000.0128,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.981,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.98334,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.98238,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00998,Current,5
CUST016,Karen Martinez,Retail,Student,7499.979865,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0044,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00335,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.003,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.01394,Business,10
CUST001,John Mitchell,Retail,Student,8000.006555,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0108,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00247,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.01167,Savings,8
CUST005,David Kumar,Retail,Student,4999.993669,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.0063,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9981,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.01132,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0137,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.985403,Savings,7
CUST011,William Brown,Retail,Retired,38000.00204,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9967,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99898,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.01219,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00566,Current,5
CUST016,Karen Martinez,Retail,Student,7500.004887,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0169,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00624,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0153,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00146,Business,10
CUST001,John Mitchell,Retail,Student,8000.000956,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9953,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98621,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00691,Savings,8
CUST005,David Kumar,Retail,Student,4999.976531,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99564,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9988,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00386,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0019,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.993857,Savings,7
CUST011,William Brown,Retail,Retired,38000.0115,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0135,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00411,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.01555,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.9846,Current,5
CUST016,Karen Martinez,Retail,Student,7499.99872,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9916,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.98757,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9973,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99132,Business,10
CUST001,John Mitchell,Retail,Student,7999.999773,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0124,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.0106,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99396,Savings,8
CUST005,David Kumar,Retail,Student,5000.000507,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00388,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0051,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98728,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9926,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.990275,Savings,7
CUST011,William Brown,Retail,Retired,37999.99866,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9906,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99642,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99744,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.0015,Current,5
CUST016,Karen Martinez,Retail,Student,7500.00596,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9947,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.98302,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9834,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99963,Business,10
CUST001,John Mitchell,Retail,Student,7999.990978,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0179,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00754,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99948,Savings,8
CUST005,David Kumar,Retail,Student,4999.99111,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.0123,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9931,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.97895,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9889,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.002313,Savings,7
CUST011,William Brown,Retail,Retired,37999.99329,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0168,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99763,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00764,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99079,Current,5
CUST016,Karen Martinez,Retail,Student,7500.000856,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.002,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99548,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9998,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99631,Business,10
CUST001,John Mitchell,Retail,Student,8000.003401,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0078,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.97678,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00957,Savings,8
CUST005,David Kumar,Retail,Student,5000.001462,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99884,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9967,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00846,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9853,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.998245,Savings,7
CUST011,William Brown,Retail,Retired,38000.00892,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0109,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99365,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.01084,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.98094,Current,5
CUST016,Karen Martinez,Retail,Student,7499.980653,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9866,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00578,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.007,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.01193,Business,10
CUST001,John Mitchell,Retail,Student,8000.01243,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0168,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99982,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00055,Savings,8
CUST005,David Kumar,Retail,Student,5000.015457,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00602,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0112,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99211,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0112,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.008317,Savings,7
CUST011,William Brown,Retail,Retired,37999.9979,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.992,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99756,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.9888,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00903,Current,5
CUST016,Karen Martinez,Retail,Student,7500.003255,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9854,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.98559,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0056,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.98344,Business,10
CUST001,John Mitchell,Retail,Student,8000.013231,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9988,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00998,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99327,Savings,8
CUST005,David Kumar,Retail,Student,4999.9769,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.98485,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9949,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98782,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0157,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.001088,Savings,7
CUST011,William Brown,Retail,Retired,37999.99576,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9993,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.02418,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.0068,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.0122,Current,5
CUST016,Karen Martinez,Retail,Student,7500.010932,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0062,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01227,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0034,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99401,Business,10
CUST001,John Mitchell,Retail,Student,7999.989205,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9934,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99163,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99453,Savings,8
CUST005,David Kumar,Retail,Student,4999.994117,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.98949,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0042,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98981,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9958,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.004136,Savings,7
CUST011,William Brown,Retail,Retired,38000.00621,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9997,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.9964,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99351,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99004,Current,5
CUST016,Karen Martinez,Retail,Student,7500.000451,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9983,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99118,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.999,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00709,Business,10
CUST001,John Mitchell,Retail,Student,7999.999147,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9782,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00231,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99916,Savings,8
CUST005,David Kumar,Retail,Student,5000.009061,Savings,4
